full_address,is_fraud,avg_min_between_sent_tnx,avg_min_between_received_tnx,time_diff_between_first_and_last_(mins),sent_tnx,received_tnx,number_of_created_contracts,unique_received_from_addresses,unique_sent_to_addresses,min_value_received,max_value_received_,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions_(including_tnx_to_create_contract,total_ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,_total_erc20_tnxs,_erc20_total_ether_received,_erc20_total_ether_sent,_erc20_total_ether_sent_contract,_erc20_uniq_sent_addr,_erc20_uniq_rec_addr,_erc20_uniq_sent_addr.1,_erc20_uniq_rec_contract_addr,_erc20_avg_time_between_sent_tnx,_erc20_avg_time_between_rec_tnx,_erc20_avg_time_between_rec_2_tnx,_erc20_avg_time_between_contract_tnx,_erc20_min_val_rec,_erc20_max_val_rec,_erc20_avg_val_rec,_erc20_min_val_sent,_erc20_max_val_sent,_erc20_avg_val_sent,_erc20_min_val_sent_contract,_erc20_max_val_sent_contract,_erc20_avg_val_sent_contract,_erc20_uniq_sent_token_name,_erc20_uniq_rec_token_name,_erc20_most_sent_token_type,_erc20_most_rec_token_type
0x1110a0872f7d8e552dbd8c63cfd7c6e64eedaf57,False,77.53,0.0,310.12,4,1,0,1,2,101.0,101.0,101.0,0.05,93.948008,25.249502,0.0,0.0,0.0,5,100.9980078,101.0,0.0,0.001992218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x11269f6e218c36210316ef252ee27a8183f23f03,False,18.54,0.0,55.62,3,1,0,1,3,101.0,101.0,101.0,2.230253,81.39583,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x11381459067f5460a45b4a96b34b0b8b8b46407d,False,0.0,0.0,17.8,1,1,0,1,1,5.0,5.0,5.0,4.999559,4.999559,4.999559,0.0,0.0,0.0,2,4.999559,5.0,0.0,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x114cd064dd6dc1125552529f55fdafdfacd0821f,False,157.1,0.0,314.2,2,1,0,1,2,101.0,101.0,101.0,4.5,96.499016,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x11750206ac7fffe07b4465d612cf36e415a850e9,False,105.03,0.0,315.08,3,1,0,1,2,101.0,101.0,101.0,0.01,97.469261,33.66617100000001,0.0,0.0,0.0,4,100.9985118,101.0,0.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x117b5cb49db32810e74d42d1c3c7696e9af19049,False,14.99,0.0,59.95,4,1,0,1,4,101.0,101.0,101.0,0.217391,97.273042,25.249475,0.0,0.0,0.0,5,100.9979,101.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x1197fd722cf96c887c3018ea233a1468d06064d8,False,0.0,0.0,6.42,1,1,0,1,1,0.216697,0.216697,0.216697,0.216225,0.216225,0.216225,0.0,0.0,0.0,2,0.216225364,0.216697,0.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x11ad8210e637da358b596ec6cedb46ca1387c1a6,False,22.77,0.0,68.3,3,1,0,1,3,101.0,101.0,101.0,0.99916,55.13695600000001,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x11ceea274f704a262626654849cea6654dbfa78e,False,108.58,0.82,327.37,3,2,0,2,2,1.273115,99.726885,50.5,0.09,98.408428,33.666143,0.0,0.0,0.0,5,100.9984278,101.0,0.0,0.0015722179999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x11f83500dd47e3b0ecd2fbb448b3fd227959c2ba,False,164.72,0.0,329.43,2,1,0,1,2,101.0,101.0,101.0,0.089485,100.909488,50.499487,0.0,0.0,0.0,3,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x11f8b8b0f462136fbe4212df61dc3186b70053fc,False,23.21,0.33,70.3,3,2,0,2,3,16.600597,84.399403,50.5,2.75,63.745107,33.666149,0.0,0.0,0.0,5,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x120e4562ad3e7baf34dd319000a5f20a845db319,False,24.06,0.18,72.55,3,2,0,2,3,17.048517,83.951483,50.5,5.176794,75.46437900000002,33.666149,0.0,0.0,0.0,5,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x1212f12f7562a46bfde4af4b56dddf1e99379bd4,False,0.0,0.0,4.57,1,1,0,1,1,3.52,3.52,3.52,3.519528,3.519528,3.519528,0.0,0.0,0.0,2,3.519528364,3.52,0.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x121d264d2c2c9a68ae19b56a68d7a8be9c35b13f,False,160.24,1.23,322.95,2,2,0,2,2,50.158667,50.841333,50.5,1.479434,99.519582,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x124285b34beb6ac7abc8ff3602e75c594cb9ff7d,False,0.0,0.0,282.88,1,1,0,1,1,3.41,3.41,3.41,3.40938,3.40938,3.40938,0.0,0.0,0.0,2,3.40938,3.41,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x12459642c07a1c710217019adf379bebbb3f65c7,False,22.12,0.0,66.35,3,1,0,1,3,101.0,101.0,101.0,1.153,64.292224,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x1283b615365a45bf411293b4bf18a53f04c1fdf1,False,0.0,0.0,9658.23,1,1,0,1,1,4.995,4.995,4.995,4.99417,4.99417,4.99417,0.0,0.0,0.0,2,4.994170227,4.995,0.0,0.000829773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x1295bd813eeb140678a38c6a2a786ef485d5f993,False,0.0,0.0,312.2,1,1,0,1,1,0.218193,0.218193,0.218193,0.217573,0.217573,0.217573,0.0,0.0,0.0,2,0.21757328,0.21819328,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x12a692526e485928c5a2ad535cabcd32f8897d3c,False,25.09,0.0,75.27,3,2,0,2,3,26.037499,74.962501,50.5,0.646005,89.31309499999998,33.666163,0.0,0.0,0.0,5,100.998488,101.0,0.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x12a806f6745e3b34f7e422c5b6d5399e8d8fcfd3,False,24.51,0.26,74.05,3,2,0,2,3,8.250517,92.749483,50.5,0.034564,55.520313,33.666151,0.0,0.0,0.0,5,100.9984519,101.0,0.0,0.001548055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x12b6d4b1105286c88002e57491d489f9f364eba0,False,107.47,0.0,322.42,3,1,0,1,2,101.0,101.0,101.0,1.1,61.897576,33.665859000000005,0.0,0.0,0.0,4,100.997576,101.0,0.0,0.002423952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x12b99e4c44649dbb8727bb4ec3411c3a869362cb,False,109.23,0.0,327.7,3,1,0,1,3,101.0,101.0,101.0,0.044473,100.908791,33.66617100000001,0.0,0.0,0.0,4,100.9985118,101.0,0.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x12d75bad96efea833fa30b0590b94c0e360e5c37,False,160.8,0.84,323.28,2,2,0,2,2,19.764282,81.235718,50.5,0.3772,100.621816,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x12f376654fb9169c212a5723562143185236880f,False,110.5,0.02,331.53,3,2,0,2,3,11.602541,89.397459,50.5,2.629734,91.568039,33.666165,0.0,0.0,0.0,5,100.9984936,101.0,0.0,0.001506437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x13096f6e8a94dd82914085c7c8ad8c1f1a464280,False,17.57,0.0,70.3,4,1,0,1,3,101.0,101.0,101.0,0.078323,88.471173,25.249475,0.0,0.0,0.0,5,100.9979,101.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x130f3a59f9680b13977263efe8051f0963dec178,False,0.0,0.0,16.13,1,1,0,1,1,0.118719,0.118719,0.118719,0.118138,0.118138,0.118138,0.0,0.0,0.0,2,0.118137668,0.1187192,0.0,0.000581532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x13162572860c80414b42723f5689fd89fc06ac2b,False,0.0,0.0,102.87,1,1,0,1,1,0.08,0.08,0.08,0.0778,0.0778,0.0778,0.0,0.0,0.0,2,0.0778,0.08,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x131b285e8e6c84cc1e86ca687ccbc49c807766f5,False,3.04,2742.0,5490.08,2,2,0,2,1,0.206798,0.494538,0.350668,0.206226,0.493962,0.350094,0.0,0.0,0.0,4,0.7001880909999999,0.70133609,0.0,0.001147999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x131fe233eb1a84a66ae342973374da1b1fe45b67,False,0.0,0.0,56.48,1,1,0,1,1,0.999528,0.999528,0.999528,0.998481,0.998481,0.998481,0.0,0.0,0.0,2,0.998481413,0.99952837,0.0,0.001046957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x1327f665995bbffffca68f52ce61c25b0aff270c,False,160.24,0.21,320.9,2,2,0,2,2,23.677709,77.322291,50.5,0.998974,100.0,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x13297f89a83e5011966ea1a5ea31ba0bc5a457f0,False,19.41,0.0,58.22,3,1,0,1,3,101.0,101.0,101.0,0.252453,71.377422,33.665988,0.0,0.0,0.0,4,100.9979647,101.0,0.0,0.002035312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x136785616fbde743fe16d42085826379088796ff,False,0.0,0.0,597.03,1,1,0,1,1,0.057307,0.057307,0.057307,0.056687,0.056687,0.056687,0.0,0.0,0.0,2,0.05668681,0.05730681,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x139bc67a457fd0be218b7292c894b3f37a6ba471,False,0.0,0.0,622.87,1,1,0,1,1,2.288363,2.288363,2.288363,2.287743,2.287743,2.287743,0.0,0.0,0.0,2,2.28774274,2.28836274,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x13b8962266d1fb27ae2d2d1e1eccb031e7b50d9e,False,104.73,0.0,314.18,3,1,0,1,2,101.0,101.0,101.0,0.01,100.044255,33.66617100000001,0.0,0.0,0.0,4,100.9985118,101.0,0.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x13be3f8aa6a823629fbef494a6ff57e8ef7685b8,False,14.93,0.0,59.72,4,1,0,1,3,101.0,101.0,101.0,0.59916,81.60282,25.249475,0.0,0.0,0.0,5,100.9979,101.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x13cd6c860c74502dca8348227f18659bb6612047,False,165.53,0.01,331.1,2,3,0,3,2,1.284468,75.998992,33.666667,0.332539,100.666435,50.499487,0.0,0.0,0.0,5,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x13d5521f769202fb55e0f27d106d0e1093194f41,False,23.14,0.0,69.43,3,1,0,1,3,101.0,101.0,101.0,0.04329,55.18641,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x13e440c645c2fc6b8fa6b2010a06c345024fe58e,False,21.63,0.0,64.9,3,1,0,1,3,101.0,101.0,101.0,4.2,83.52128499999998,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x1442f6c3236f890fe5b00321ff79c53d331ed919,False,0.0,0.0,5.95,1,1,0,1,1,3.059807,3.059807,3.059807,3.059335,3.059335,3.059335,0.0,0.0,0.0,2,3.059335204,3.05980684,0.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x14436f40217e7e9b22a3d31a5f4c2f5012b3729e,False,77.6,0.0,310.38,4,1,0,1,2,101.0,101.0,101.0,0.006775,100.866841,25.249502,0.0,0.0,0.0,5,100.9980078,101.0,0.0,0.001992218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x14592395473f1c2a5615a22f2ef8264291f6de3e,False,22.14,0.0,66.43,3,1,0,1,3,101.0,101.0,101.0,1.0,81.171856,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x14630983dca0856fc501bd4388edb1332a58a3c6,False,15.7,170.05,557.25,3,3,0,1,3,0.172552,0.648982,0.347202,0.172063,0.648478,0.346707,0.0,0.0,0.0,6,1.040121563,1.04160468,0.0,0.001483117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x1487111c30fda630e1898143e10a6411099f1f0b,False,2.91,161.76,329.33,2,2,0,2,1,2.467749,3.0,2.733875,2.467264,2.999427,2.733345,0.0,0.0,0.0,4,5.466690926,5.46774903,0.0,0.001058104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x14c269ad50987127129be93974e01410699b33ff,False,1.74,17.09,37.67,2,2,0,1,1,0.1,40.0,20.05,0.099444,39.999413,20.049428,0.0,0.0,0.0,4,40.09885689,40.1,0.0,0.001143109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x14e581d63ab6c0d664a7d8c605a8b45e3182f4f9,False,166.36,0.01,332.75,2,3,0,3,2,6.151903,87.498992,33.666667,0.065241,100.933733,50.499487,0.0,0.0,0.0,5,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x14f4cd4a34c2fd3c9943fe31b5a6942a41bca9d2,False,157.39,0.0,314.78,2,1,0,1,2,101.0,101.0,101.0,0.761864,100.237152,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x151f9b0c0d9e4aaedc17feb6d698f96c5e9c75ef,False,165.15,0.0,330.3,2,2,0,2,2,49.770407,51.229593,50.5,0.025105,100.973869,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x1521a9900cf79a121d87404eed808c5bf3624c9f,False,20.95,0.0,62.85,3,1,0,1,3,101.0,101.0,101.0,0.5061439999999999,99.524483,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x152a3151f2823990900a89332829402a5a5bd549,False,0.0,0.0,1.35,1,1,0,1,1,0.54916,0.54916,0.54916,0.5486880000000001,0.5486880000000001,0.5486880000000001,0.0,0.0,0.0,2,0.548688364,0.54916,0.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x153d706d3673f18918f9501405fcb7b6c4df4432,False,0.0,0.0,263.3,1,1,0,1,1,5.0,5.0,5.0,4.99938,4.99938,4.99938,0.0,0.0,0.0,2,4.99938,5.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x1586a94db88cf281688d0c44e33749fa9d154055,False,0.0,0.0,21.48,1,1,0,1,1,0.8687,0.8687,0.8687,0.868196,0.868196,0.868196,0.0,0.0,0.0,2,0.868196,0.8687,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x1596463447add05d6a664122d9809f8329717622,False,21.56,0.0,64.67,3,1,0,1,3,101.0,101.0,101.0,0.547075,72.84258,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x159d66f3da80294c083963356b83bc8eca8af40f,False,161.92,0.82,325.48,2,2,0,2,2,49.548443,51.451557,50.5,5.0,95.998974,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x15b1539f3b0b80031492547190388670c25ccb94,False,0.0,0.0,275.88,1,1,0,1,1,1.1,1.1,1.1,1.09938,1.09938,1.09938,0.0,0.0,0.0,2,1.09938,1.1,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x15c00e7b46054117ae46fc48ff37e5432fd58451,False,11.99,0.0,47.97,4,1,0,1,3,101.0,101.0,101.0,0.499496,63.144921,25.249475,0.0,0.0,0.0,5,100.9979,101.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x15e1cb662c5974a01db1e530ea055b8869bd28ad,False,163.47,0.21,327.37,2,2,0,2,2,2.509676,98.490324,50.5,2.0,98.998974,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x15e47333216a6d9042a0caf4e969d62ca147ec34,False,162.03,0.83,326.55,2,3,0,3,2,10.494561,75.64915,33.666667,0.5,100.499016,50.499508,0.0,0.0,0.0,5,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x16041622dab0ad1190d51799f15a89ea99b25997,False,0.0,0.0,16.32,1,1,0,1,1,0.99,0.99,0.99,0.989496,0.989496,0.989496,0.0,0.0,0.0,2,0.989496,0.99,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x161e084574667bb2b0320cfee2bb15de7ec29744,False,143.12,42.4,371.03,2,2,0,1,2,0.098022,3.860612,1.979317,0.097518,3.860132,1.978825,0.0,0.0,0.0,4,3.957650149,3.958634367,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x161e33e2dec866c973db43292a7d5e4751757154,False,0.0,0.0,24.47,1,1,0,1,1,0.435988,0.435988,0.435988,0.435484,0.435484,0.435484,0.0,0.0,0.0,2,0.43548381,0.43598781,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x1651abb8e1e5d0f753896bdc09c685b4493b60fd,False,167.62,0.01,335.28,2,3,0,3,2,2.467068,50.998992,33.666667,0.01,100.988974,50.499487,0.0,0.0,0.0,5,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x1654202187fa9a31af477dd1645819aa51e80ad4,False,21.68,0.0,65.03,3,1,0,1,3,101.0,101.0,101.0,1.012047,81.699861,33.665988,0.0,0.0,0.0,4,100.9979647,101.0,0.0,0.002035312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0x1685f88542ba1c5f47b687bfe3a2e078db06fff0,False,160.52,0.0,321.03,2,1,0,1,2,101.0,101.0,101.0,0.08776,100.911256,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
